Date,Open,High,Low,Close,Adj Close,Volume
2012-12-31,245.750000,246.000000,241.500000,242.350006,211.074341,68142
2013-01-01,243.800003,249.899994,242.350006,246.000000,214.253311,96768
2013-01-02,247.000000,250.449997,246.399994,249.149994,216.996780,68007
2013-01-03,250.100006,253.000000,248.000000,248.800003,216.691971,79090
2013-01-04,250.000000,253.000000,248.850006,251.300003,218.869324,97721
2013-01-07,253.149994,260.000000,253.100006,256.850006,223.703094,118270
2013-01-08,258.049988,259.899994,256.100006,258.000000,224.704681,55089
2013-01-09,258.350006,263.250000,255.300003,257.899994,224.617584,62390
2013-01-10,259.299988,262.399994,251.750000,259.899994,226.359482,68060
2013-01-11,263.200012,277.000000,261.500000,274.850006,239.380173,557054
2013-01-14,275.149994,278.000000,270.799988,276.899994,241.165588,83421
2013-01-15,278.899994,285.000000,275.350006,277.799988,241.949463,517507
2013-01-16,279.950012,282.100006,265.399994,268.700012,234.023819,144941
2013-01-17,269.000000,278.000000,269.000000,275.850006,240.251129,259721
2013-01-18,279.000000,280.200012,269.000000,273.049988,237.812469,101727
2013-01-21,273.100006,276.250000,268.250000,269.950012,235.112534,22997
2013-01-22,273.399994,274.600006,265.000000,265.299988,231.062607,17232
2013-01-23,265.799988,267.350006,251.399994,253.250000,220.567673,387894
2013-01-24,255.000000,255.500000,245.250000,246.750000,214.906509,39402
2013-01-25,249.449997,259.000000,245.250000,255.399994,222.440201,87839
2013-01-28,253.300003,258.700012,251.000000,253.750000,221.003159,38322
2013-01-29,253.800003,259.000000,252.000000,255.899994,222.875687,68484
2013-01-30,254.600006,257.700012,248.399994,250.449997,218.129028,26045
2013-01-31,250.550003,270.000000,250.550003,263.950012,229.886826,83002
2013-02-01,260.500000,265.649994,253.199997,254.750000,221.874084,46898
2013-02-04,256.750000,259.799988,255.550003,257.700012,224.443405,55583
2013-02-05,255.699997,264.000000,254.050003,261.750000,227.970718,84880
2013-02-06,260.500000,262.000000,257.500000,259.250000,225.793365,41162
2013-02-07,259.700012,261.850006,256.700012,257.250000,224.051453,32416
2013-02-08,258.000000,260.000000,255.000000,256.500000,223.398270,24896
2013-02-11,257.450012,260.000000,256.000000,259.250000,225.793365,15680
2013-02-12,246.350006,259.000000,246.350006,256.850006,223.703094,10452
2013-02-13,258.799988,263.899994,258.799988,261.250000,227.535248,43444
2013-02-14,259.149994,262.950012,255.399994,260.250000,226.664322,40342
