Date,Open,High,Low,Close,Adj Close,Volume
2012-12-31,388.100006,389.000000,383.700012,384.399994,312.721985,20858
2013-01-01,384.549988,387.450012,384.500000,384.950012,313.169434,25637
2013-01-02,385.950012,386.649994,381.250000,383.700012,312.152527,57223
2013-01-03,385.000000,393.500000,384.500000,390.100006,317.359131,120080
2013-01-04,392.100006,396.500000,392.000000,393.500000,320.125092,93326
2013-01-07,395.000000,395.600006,388.500000,389.950012,317.237091,56806
2013-01-08,390.950012,399.899994,388.700012,398.700012,324.355499,174829
2013-01-09,395.100006,411.600006,395.100006,403.649994,328.382446,219315
2013-01-10,408.700012,408.700012,395.000000,396.000000,322.158936,102626
2013-01-11,419.000000,419.000000,394.500000,397.649994,323.501282,86604
2013-01-14,400.850006,406.600006,395.100006,397.899994,323.704620,97438
2013-01-15,402.000000,404.500000,399.000000,399.850006,325.291016,81852
2013-01-16,403.299988,403.299988,397.500000,399.850006,325.291016,92415
2013-01-17,396.000000,396.000000,352.200012,383.450012,325.800873,491603
2013-01-18,389.450012,389.500000,381.100006,382.200012,324.738770,524041
2013-01-21,382.200012,384.700012,371.250000,373.100006,317.006897,47646
2013-01-22,376.950012,383.399994,372.500000,375.549988,319.088531,513052
2013-01-23,375.000000,379.799988,371.250000,373.899994,317.686615,37814
2013-01-24,374.100006,377.899994,344.700012,357.899994,304.092102,61517
2013-01-25,357.899994,372.000000,354.500000,369.350006,313.820679,27668
2013-01-28,369.399994,371.899994,364.000000,367.000000,311.824005,533273
2013-01-29,367.799988,377.799988,367.700012,370.399994,314.712799,44576
2013-01-30,368.500000,374.000000,367.000000,368.600006,313.183472,456042
2013-01-31,370.350006,376.399994,369.399994,372.950012,316.879456,197030
2013-02-01,370.000000,374.950012,365.250000,369.350006,313.820679,10748
2013-02-04,374.299988,375.950012,365.899994,368.350006,312.971039,79666
2013-02-05,365.899994,367.950012,363.049988,365.000000,310.124664,100919
2013-02-06,367.049988,369.649994,363.200012,365.700012,310.719421,364677
2013-02-07,362.299988,368.500000,352.399994,358.299988,304.431976,19975
2013-02-08,358.250000,364.500000,353.000000,355.899994,302.392792,102834
2013-02-11,355.899994,356.049988,345.100006,348.299988,295.935394,25772
2013-02-12,354.350006,355.500000,345.000000,346.899994,294.745880,28832
2013-02-13,346.100006,369.799988,337.200012,360.049988,305.918854,95915
2013-02-14,358.000000,362.000000,341.100006,343.000000,291.432220,50671
2013-02-15,340.149994,364.700012,340.149994,358.500000,304.601898,80102
2013-02-18,354.049988,364.399994,350.750000,357.399994,303.667267,14315
2013-02-19,358.649994,365.500000,358.649994,364.100006,309.359985,32113
2013-02-20,365.250000,372.700012,362.350006,368.200012,312.843567,23232
2013-02-21,365.799988,373.000000,363.799988,371.049988,315.265076,131671
2013-02-22,371.000000,376.000000,362.000000,366.350006,311.271698,65396
2013-02-25,369.700012,379.950012,369.700012,377.399994,320.660431,45465
2013-02-26,378.000000,378.500000,373.850006,377.100006,320.405548,66225
2013-02-27,377.000000,384.799988,376.049988,377.299988,320.575439,53636
2013-02-28,377.700012,382.500000,375.100006,378.750000,321.807465,41941
2013-03-01,370.000000,384.899994,366.049988,382.000000,324.568848,251178
2013-03-04,377.299988,388.649994,372.149994,382.850006,325.291046,34992
2013-03-05,382.000000,402.649994,381.799988,397.750000,337.950897,92614
2013-03-06,399.000000,404.350006,389.000000,397.049988,337.356140,50001
2013-03-07,396.149994,396.149994,390.149994,393.850006,334.637268,55856
2013-03-08,396.049988,399.899994,392.549988,397.899994,338.078339,30878
2013-03-11,395.000000,408.000000,394.049988,405.149994,344.238403,42752
2013-03-12,401.049988,404.200012,395.049988,396.149994,336.591461,10863
2013-03-13,395.000000,398.700012,383.350006,385.149994,327.245239,23405
2013-03-14,385.000000,386.149994,380.000000,381.100006,323.804138,11944
2013-03-15,380.049988,400.000000,380.049988,391.850006,332.937927,157606
2013-03-18,391.049988,403.700012,387.700012,395.899994,336.379028,37426
2013-03-19,396.200012,399.799988,392.250000,398.200012,338.333252,32175
2013-03-20,394.950012,399.899994,392.000000,397.350006,337.611053,37114
2013-03-21,393.000000,398.000000,388.500000,393.799988,334.594727,80882
2013-03-22,392.500000,396.149994,388.600006,389.899994,331.281158,138164
2013-03-25,390.100006,403.000000,390.100006,398.200012,338.333252,38735
2013-03-26,397.000000,403.000000,391.000000,399.850006,339.735168,693312
2013-03-28,401.250000,401.250000,385.100006,391.600006,332.725525,94528
2013-04-01,389.049988,392.149994,385.600006,387.500000,329.241913,23123
2013-04-02,388.000000,403.000000,387.899994,400.600006,340.372498,29911
2013-04-03,402.600006,403.950012,390.000000,393.049988,333.957550,38799
2013-04-04,391.000000,391.950012,383.000000,384.750000,326.905396,22511
2013-04-05,389.950012,389.950012,381.399994,382.549988,325.036133,7376
2013-04-08,376.500000,384.799988,374.600006,375.049988,318.663727,21799
2013-04-09,377.000000,382.500000,370.000000,372.850006,316.794525,19569
2013-04-10,372.000000,375.000000,366.649994,369.500000,313.948120,10751
2013-04-11,366.100006,376.899994,366.100006,368.799988,313.353363,22609
2013-04-12,367.000000,367.899994,360.000000,361.350006,307.023407,29452
2013-04-15,367.350006,382.000000,355.700012,358.649994,304.729370,57464
2013-04-16,355.500000,368.000000,355.500000,363.750000,309.062592,12595
2013-04-17,368.000000,368.950012,356.100006,357.899994,304.092102,41050
2013-04-18,355.000000,361.000000,354.000000,356.700012,303.072540,16905
2013-04-22,356.000000,367.000000,352.799988,361.200012,306.895966,250048
2013-04-23,361.200012,376.000000,361.200012,374.049988,317.814056,43796
2013-04-25,370.000000,374.950012,365.149994,369.850006,314.245514,33628
2013-04-26,370.000000,379.799988,369.000000,376.299988,319.725769,34534
2013-04-29,380.000000,380.000000,373.899994,374.700012,318.366333,214858
2013-04-30,376.000000,377.799988,370.000000,374.149994,317.899017,13372
2013-05-02,369.000000,380.799988,369.000000,379.149994,322.147308,18252
