Date,Open,High,Low,Close,Adj Close,Volume
2012-12-31,232.475006,233.725006,229.750000,233.061996,207.518158,1509632
2013-01-01,234.662994,234.662994,232.311996,233.412994,207.830673,543928
2013-01-02,233.250000,235.550003,231.337006,234.925003,209.176956,1199844
2013-01-03,232.287994,239.261993,232.287994,235.337006,209.543823,1138816
2013-01-04,236.238007,239.386993,231.875000,235.625000,209.800262,1099620
2013-01-07,237.350006,237.350006,230.311996,231.761993,206.360641,989776
2013-01-08,231.475006,232.449997,228.125000,231.600006,206.216400,996520
2013-01-09,232.899994,236.212006,231.636993,234.850006,209.110199,1256708
2013-01-10,236.837006,246.188004,236.311996,243.899994,217.168304,4860944
2013-01-11,245.613007,252.988007,244.750000,247.337006,220.228622,3472872
2013-01-14,247.750000,252.250000,245.000000,250.500000,223.044937,3108168
2013-01-15,252.087006,255.438004,248.261993,249.949997,222.555206,2345300
2013-01-16,248.811996,253.675003,246.438004,249.475006,222.132294,2558020
2013-01-17,250.011993,256.987000,249.250000,254.600006,226.695587,4187708
2013-01-18,255.000000,256.725006,248.175003,249.738007,222.366470,1831904
2013-01-21,250.511993,254.250000,248.537994,251.087006,223.567612,1627760
2013-01-22,249.537994,251.699997,244.375000,245.199997,218.325821,1920612
2013-01-23,245.261993,245.500000,241.061996,241.750000,215.253937,1365436
2013-01-24,242.386993,253.875000,241.500000,247.636993,220.495728,3062560
2013-01-25,248.011993,252.500000,246.000000,251.625000,224.046646,1737524
2013-01-28,252.412994,257.899994,250.375000,254.011993,226.172012,2316044
2013-01-29,254.475006,255.837006,248.699997,250.386993,222.944305,1100908
2013-01-30,252.500000,255.225006,250.561996,252.750000,225.048325,1836600
2013-01-31,252.850006,255.750000,248.061996,249.738007,222.366470,1546092
2013-02-01,249.738007,253.750000,248.250000,251.199997,223.668228,1615692
2013-02-04,250.750000,253.475006,246.250000,247.587006,220.451218,412560
2013-02-05,248.011993,248.875000,239.500000,241.636993,215.153320,700316
2013-02-06,242.011993,247.899994,242.011993,244.886993,218.047119,1471792
2013-02-07,245.037994,251.212006,243.750000,247.475006,220.351501,2912724
2013-02-08,248.750000,254.875000,240.399994,250.488007,223.034241,2837520
2013-02-11,251.238007,252.750000,241.386993,249.824997,222.443909,1468188
2013-02-12,248.962006,251.225006,242.988007,247.511993,220.384415,1352164
2013-02-13,248.750000,251.250000,246.738007,250.149994,222.733292,1910584
2013-02-14,249.988007,254.000000,249.988007,250.500000,223.044937,1641432
2013-02-15,252.500000,252.500000,242.100006,249.662994,222.299683,2042084
2013-02-18,249.824997,249.837006,245.750000,246.649994,219.616882,1051144
2013-02-19,247.438004,260.237000,245.975006,258.625000,230.279434,2535504
2013-02-20,259.725006,267.362000,259.725006,263.062012,234.230164,5371924
2013-02-21,261.237000,265.725006,258.612000,259.524994,231.080795,3075060
2013-02-22,258.500000,262.725006,257.763000,259.862000,231.380859,1661144
2013-02-25,259.875000,264.750000,257.674988,259.500000,231.058517,1683880
2013-02-26,259.174988,261.125000,255.537994,256.674988,228.543152,824396
2013-02-27,257.500000,261.950012,256.037994,257.174988,228.988342,1789236
