Date,Open,High,Low,Close,Adj Close,Volume
2013-11-20,554.750000,557.775024,541.275024,543.450012,485.458984,1076604
2013-11-21,546.200012,548.750000,528.875000,530.950012,474.292816,1520518
2013-11-22,530.049988,533.674988,524.200012,525.125000,469.089386,2199418
2013-11-25,521.500000,534.750000,521.500000,526.500000,470.317627,1699176
2013-11-26,523.500000,534.224976,522.000000,529.875000,473.332550,3000204
2013-11-27,530.049988,536.000000,527.750000,529.275024,472.796509,1413216
2013-11-28,532.500000,537.200012,528.799988,531.075012,474.404510,1829348
2013-11-29,531.250000,547.125000,531.250000,543.000000,485.057068,1801242
2013-12-02,541.200012,570.000000,541.200012,566.375000,505.937592,2257784
2013-12-03,565.000000,570.000000,555.549988,559.200012,499.528229,1876990
2013-12-04,560.099976,567.000000,555.650024,558.299988,498.724396,1187826
2013-12-05,565.000000,566.000000,550.674988,554.349976,495.195831,1586302
2013-12-06,552.000000,566.500000,552.000000,563.299988,503.190826,1017564
2013-12-09,565.900024,575.000000,561.349976,571.700012,510.694305,2031754
2013-12-10,569.025024,582.924988,569.000000,577.424988,515.808411,6213008
2013-12-11,577.525024,593.000000,577.525024,588.200012,525.433716,4618398
2013-12-12,585.599976,594.000000,578.500000,590.375000,527.376770,1891074
2013-12-13,586.799988,594.000000,584.025024,590.575012,527.555237,5720522
2013-12-16,589.750000,596.000000,584.099976,592.849976,529.587524,4121260
2013-12-17,598.500000,599.000000,583.950012,585.174988,522.731506,3686530
2013-12-18,586.000000,599.849976,584.400024,598.724976,540.376282,1752004
2013-12-19,598.775024,629.325012,598.724976,618.025024,557.795410,3271676
2013-12-20,619.849976,625.950012,615.599976,618.849976,558.539856,5841704
2013-12-23,621.200012,629.974976,618.525024,620.325012,559.871216,2112348
2013-12-24,622.400024,626.750000,617.000000,618.875000,558.562683,1098832
2013-12-26,620.000000,623.000000,617.500000,622.450012,561.789124,1466964
2013-12-27,624.000000,630.950012,620.000000,623.025024,562.308228,1552446
2013-12-30,629.500000,635.000000,617.049988,623.349976,562.601379,789350
2013-12-31,625.900024,634.000000,619.075012,631.275024,569.754150,747986
2014-01-01,634.400024,634.950012,626.150024,629.250000,567.926453,368994
2014-01-02,630.000000,632.500000,620.075012,625.525024,564.564514,515488
2014-01-03,622.549988,633.000000,621.724976,629.875000,568.490723,1362972
2014-01-06,632.500000,633.000000,622.150024,625.325012,564.383972,696052
2014-01-07,628.000000,633.750000,621.075012,628.174988,566.956238,1939658
2014-01-08,629.000000,638.250000,621.099976,623.200012,562.466003,1288388
2014-01-09,625.250000,645.224976,621.549988,642.625000,579.998108,1625150
2014-01-10,649.400024,659.299988,635.000000,649.099976,585.841858,2646248
2014-01-13,652.349976,676.500000,651.500000,671.674988,606.217041,2305606
2014-01-14,671.250000,671.250000,657.500000,660.500000,596.130920,1280082
2014-01-15,665.150024,673.700012,661.549988,665.174988,600.350342,1959564
2014-01-16,675.500000,699.000000,670.125000,695.349976,627.584656,6513674
2014-01-17,694.500000,699.500000,684.900024,689.825012,622.598145,3736948
2014-01-20,692.750000,718.500000,687.825012,715.299988,645.590454,3797022
2014-01-21,716.075012,729.275024,715.474976,720.075012,649.900024,3970102
2014-01-22,720.000000,724.900024,706.575012,722.375000,655.617798,3608038
2014-01-23,722.375000,722.375000,699.299988,705.849976,640.619934,3021772
2014-01-24,706.625000,715.525024,700.200012,705.924988,640.688049,2208112
2014-01-27,705.000000,714.775024,698.299988,712.250000,646.428650,3128182
2014-01-28,709.500000,713.025024,699.049988,706.224976,640.960266,1957332
2014-01-29,705.500000,717.500000,703.049988,711.150024,645.430298,1308138
2014-01-30,711.450012,722.500000,703.900024,717.099976,650.830444,2723288
2014-01-31,718.049988,734.950012,715.049988,731.099976,663.536499,1898842
2014-02-03,727.000000,735.575012,724.325012,726.450012,659.316406,1210426
2014-02-04,717.250000,719.000000,687.549988,700.950012,636.172852,2545976
2014-02-05,706.000000,707.000000,687.750000,696.825012,632.429077,3327672
2014-02-06,700.000000,705.775024,682.000000,704.349976,639.258667,2685652
2014-02-07,709.849976,711.450012,692.799988,700.025024,635.333313,2224428
2014-02-10,702.200012,711.250000,698.299988,708.075012,642.639465,1768380
2014-02-11,707.500000,739.599976,707.500000,736.549988,668.482910,3803654
2014-02-12,740.000000,755.250000,738.875000,745.400024,676.515198,3705372
2014-02-13,749.500000,751.174988,740.275024,744.599976,675.789001,2716944
2014-02-14,747.000000,756.875000,739.299988,748.674988,679.487549,2416824
2014-02-17,750.000000,761.000000,749.000000,751.200012,681.779053,1396054
2014-02-18,754.000000,757.400024,741.625000,743.325012,674.631897,1401072
2014-02-19,746.000000,750.000000,737.700012,747.174988,678.125977,1398124
2014-02-20,747.500000,748.950012,733.674988,736.450012,668.392273,1843660
2014-02-21,735.500000,773.200012,735.500000,769.099976,698.024902,2944192
2014-02-24,770.500000,770.500000,760.299988,765.099976,694.394531,1409902
2014-02-25,769.474976,777.424988,767.500000,774.474976,702.903259,1399092
2014-02-26,774.500000,791.075012,770.575012,786.325012,713.658264,2885610
2014-02-28,765.000000,795.000000,765.000000,787.775024,714.973999,8094072
2014-03-03,788.000000,788.000000,745.900024,752.325012,682.800171,4463326
2014-03-04,756.000000,762.500000,737.525024,740.700012,672.249573,3468362
2014-03-05,743.450012,747.200012,726.674988,731.224976,663.650024,4005538
2014-03-06,734.700012,749.750000,734.500000,745.924988,676.991638,3745184
2014-03-07,746.000000,752.500000,728.125000,743.950012,675.199097,4409478
2014-03-10,739.000000,741.799988,718.750000,720.525024,653.938782,4922070
2014-03-11,720.525024,733.549988,718.924988,727.275024,660.065125,3791548
2014-03-12,723.299988,734.224976,720.000000,730.125000,662.651733,2198388
2014-03-13,722.500000,739.500000,718.650024,729.599976,662.175232,2945744
2014-03-14,722.299988,722.500000,702.724976,708.424988,642.957153,2804900
2014-03-18,712.500000,713.424988,704.000000,706.525024,641.232788,2265036
2014-03-19,702.000000,710.000000,685.625000,701.799988,636.944336,3218632
2014-03-20,698.000000,712.950012,698.000000,703.674988,638.645935,2472082
2014-03-21,705.500000,728.349976,698.750000,713.150024,647.245483,3936338
2014-03-22,null,null,null,null,null,null
2014-03-24,720.000000,725.000000,704.424988,707.174988,641.822449,1922846
2014-03-25,705.549988,714.750000,696.700012,698.849976,634.266907,2517646
2014-03-26,702.500000,704.000000,692.500000,698.549988,633.994629,2376792
2014-03-27,702.500000,702.500000,691.375000,694.575012,630.387024,3565318
2014-03-28,700.500000,711.000000,697.650024,702.900024,637.942627,2165470
2014-03-31,702.500000,702.500000,690.500000,695.349976,631.090332,1963014
2014-04-01,705.000000,714.750000,700.000000,709.224976,643.683105,2981448
2014-04-02,716.000000,718.400024,711.099976,712.849976,646.973145,2415542
2014-04-03,719.049988,720.000000,706.500000,712.150024,646.337891,2532864
2014-04-04,720.150024,720.150024,697.500000,698.950012,634.357605,2109882
2014-04-07,698.750000,705.849976,691.825012,703.224976,638.237610,1968572
2014-04-09,697.750000,702.500000,683.599976,690.125000,626.348328,3534634
2014-04-10,690.000000,694.500000,674.974976,678.700012,615.978943,2834996
2014-04-11,671.150024,702.500000,667.500000,700.325012,635.605591,3745044
2014-04-15,703.500000,718.625000,698.950012,712.400024,646.564758,3471906
2014-04-16,719.250000,719.250000,701.000000,706.250000,640.983032,2359828
2014-04-17,725.500000,726.400024,707.500000,712.375000,646.541992,3039230
2014-04-21,719.000000,721.650024,710.599976,719.849976,653.326233,1880050
2014-04-22,715.549988,730.000000,715.549988,726.325012,662.886292,1974634
2014-04-23,726.500000,730.000000,717.000000,719.224976,656.406494,3374236
2014-04-24,719.224976,719.224976,719.224976,719.224976,656.406494,0
2014-04-25,724.025024,731.900024,716.474976,724.700012,661.403381,2423566
2014-04-28,725.000000,727.500000,707.799988,709.799988,647.804565,2131814
2014-04-29,710.500000,716.799988,703.900024,707.224976,645.454590,1357452
2014-04-30,705.275024,714.349976,697.724976,701.450012,640.184021,1215144
2014-05-02,701.500000,716.349976,693.000000,712.375000,650.154663,1273624
2014-05-05,715.000000,719.200012,686.500000,690.900024,630.555542,1515064
2014-05-06,690.575012,696.500000,684.525024,691.275024,630.897644,1283550
2014-05-07,696.000000,701.750000,658.075012,660.400024,602.719360,2693352
2014-05-08,667.500000,673.174988,656.049988,669.900024,611.389709,1903266
2014-05-09,669.500000,689.000000,667.575012,685.349976,625.490295,2015274
2014-05-12,681.000000,700.599976,671.349976,697.200012,636.305115,2136628
2014-05-13,698.325012,722.599976,698.325012,716.450012,653.873840,1339854
2014-05-14,717.000000,723.974976,698.000000,705.700012,644.062744,1936198
2014-05-15,700.299988,713.474976,696.049988,702.900024,641.507324,1309238
2014-05-16,702.500000,722.900024,679.400024,682.575012,622.957581,3165888
2014-05-19,688.900024,688.900024,628.000000,653.599976,596.513245,3834500
2014-05-20,650.000000,671.500000,631.724976,654.250000,597.106567,4100354
2014-05-21,655.150024,671.500000,655.049988,668.025024,609.678284,2003254
2014-05-22,668.025024,669.950012,656.500000,661.924988,604.111145,2251908
2014-05-23,658.575012,675.924988,658.575012,670.525024,611.960083,2424378
2014-05-26,670.500000,699.500000,666.299988,693.099976,632.563293,2171300
2014-05-27,696.000000,712.224976,683.775024,691.750000,631.331238,1706210
2014-05-28,692.525024,726.375000,689.000000,720.224976,657.319092,2771060
2014-05-29,727.500000,727.500000,692.525024,699.875000,638.746582,2297800
2014-05-30,700.000000,716.000000,688.375000,709.275024,647.325500,1765740
2014-06-02,710.025024,712.375000,688.375000,691.400024,631.011902,1286962
2014-06-03,692.500000,695.000000,670.500000,674.150024,615.268311,2373998
2014-06-04,671.049988,677.500000,650.799988,654.125000,596.992432,2842292
2014-06-05,659.400024,669.750000,653.500000,666.450012,608.240967,2296152
2014-06-06,663.125000,667.174988,657.250000,663.849976,605.867920,2550528
2014-06-09,664.025024,685.525024,664.000000,684.500000,624.714417,2134444
2014-06-10,686.000000,701.000000,682.150024,699.125000,638.062073,1890576
2014-06-11,701.500000,709.000000,693.599976,702.900024,641.507324,1757420
2014-06-12,701.650024,710.950012,690.700012,703.375000,641.940796,2016766
2014-06-13,703.974976,722.500000,693.000000,719.474976,656.634521,2347282
2014-06-16,721.450012,724.000000,705.974976,711.224976,649.105103,2454110
2014-06-17,718.000000,737.000000,717.750000,727.224976,663.707764,3965330
2014-06-18,723.500000,728.575012,713.000000,718.424988,655.676331,2478262
2014-06-19,713.000000,731.900024,704.799988,729.299988,665.601440,2579976
2014-06-20,733.500000,734.450012,717.275024,721.974976,658.916260,2862810
2014-06-23,714.325012,721.700012,705.000000,709.525024,647.553650,1112652
2014-06-24,707.500000,711.424988,702.000000,707.974976,646.139038,1277884
2014-06-25,707.974976,719.200012,704.450012,709.450012,647.485229,976020
2014-06-26,710.000000,723.224976,705.450012,717.049988,654.421448,2059756
2014-06-27,716.500000,742.875000,712.924988,740.724976,676.028625,3534508
2014-06-30,746.450012,754.000000,742.500000,750.075012,684.561951,2004482
2014-07-01,747.500000,751.474976,739.000000,748.775024,683.375488,1845472
2014-07-02,746.900024,748.099976,736.049988,740.150024,675.503784,1254786
2014-07-03,730.000000,745.500000,730.000000,733.224976,669.183777,2595000
2014-07-04,736.924988,742.299988,734.349976,740.174988,675.526672,666134
2014-07-07,745.000000,756.000000,737.525024,754.250000,688.372314,2195130
2014-07-08,761.674988,761.674988,735.000000,739.075012,674.522644,2794082
2014-07-09,747.500000,747.500000,727.700012,736.599976,672.264038,3644864
2014-07-10,736.000000,748.950012,730.299988,736.200012,671.898865,1296514
2014-07-11,747.000000,754.500000,740.174988,750.700012,685.132385,1870758
2014-07-14,747.700012,751.000000,720.000000,724.474976,661.197937,3272844
2014-07-15,725.000000,736.650024,725.000000,731.250000,667.381348,1226512
2014-07-16,734.000000,738.575012,725.500000,734.825012,670.644104,1208344
2014-07-17,736.025024,741.674988,729.500000,733.400024,669.343445,731650
2014-07-18,742.500000,754.125000,740.049988,750.125000,684.607727,1261870
2014-07-21,755.000000,759.500000,750.049988,754.025024,688.166992,1541390
